delta,alpha,Re,Cl,Cd,Cm,Cl_alpha
0,-2,0.3,-0.0704293,0.01397,-0.0147,5.32785
0,-2,0.4,-0.0697994,0.01293,-0.0146,5.42046
0,-2,0.5,-0.0692035,0.01221,-0.0145,5.48602
0,-2,0.6,-0.0688252,0.01167,-0.0145,5.54132
0,-2,0.7,-0.0686527,0.01127,-0.0145,5.58032
0,-2,0.8,-0.068036,0.01115,-0.0153,5.61466
0,-2,0.9,-0.068255,0.01098,-0.0157,5.65301
0,-2,1,-0.0673385,0.01081,-0.016,5.67197
0,-2,1.25,-0.0660984,0.01041,-0.0165,5.72235
0,-2,1.5,-0.0652298,0.01009,-0.0167,5.76448
0,-2,1.75,-0.0643359,0.00982,-0.0169,5.79686
0,-2,2,-0.0635144,0.00959,-0.0171,5.8243
0,-2,2.5,-0.0626354,0.00922,-0.0172,5.86334
0,-2,3,-0.0614072,0.00893,-0.0173,5.90008
0,-2,3.5,-0.060095,0.0087,-0.0174,5.92527
0,-2,4,-0.0595343,0.0085,-0.0175,5.942
0,-1.5,0.2,-0.0257834,0.01567,-0.013,5.31389
0,-1.5,0.3,-0.0234869,0.01397,-0.013,5.42754
0,-1.5,0.4,-0.0220672,0.01293,-0.0131,5.51598
0,-1.5,0.5,-0.0209118,0.01221,-0.0131,5.57875
0,-1.5,0.6,-0.0200573,0.01166,-0.0131,5.63266
0,-1.5,0.7,-0.019546,0.01123,-0.0131,5.67143
0,-1.5,0.8,-0.0186387,0.01087,-0.0131,5.70377
0,-1.5,0.9,-0.0185268,0.01057,-0.0131,5.74125
0,-1.5,1,-0.0174606,0.01031,-0.0131,5.75679
0,-1.5,1.25,-0.0158115,0.01005,-0.0141,5.80036
0,-1.5,1.5,-0.0146021,0.00983,-0.0148,5.83647
0,-1.5,1.75,-0.013453,0.0096,-0.0151,5.86273
0,-1.5,2,-0.012416,0.00939,-0.0154,5.88479
0,-1.5,2.5,-0.0112332,0.00906,-0.0157,5.91557
0,-1.5,3,-0.00955409,0.008775,-0.0159,5.93887
0,-1.5,3.5,-0.00822736,0.00856,-0.0161,5.96062
0,-1.5,4,-0.00754277,0.00837,-0.0163,5.97245
0,-1,0.2,0.0209964,0.01569,-0.0113,5.40381
0,-1,0.3,0.0242436,0.01398,-0.0114,5.50815
0,-1,0.4,0.0264176,0.01294,-0.0115,5.59259
0,-1,0.5,0.0281105,0.01222,-0.0116,5.65307
0,-1,0.6,0.0294301,0.01167,-0.0117,5.70577
0,-1,0.7,0.0302813,0.01124,-0.0118,5.745
0,-1,0.8,0.0314642,0.01088,-0.0119,5.77592
0,-1,0.9,0.0318995,0.01058,-0.0119,5.81258
0,-1,1,0.03309,0.01032,-0.012,5.82568
0,-1,1.25,0.0350947,0.0098,-0.0121,5.86387
0,-1,1.5,0.0365964,0.00941,-0.0122,5.89494
0,-1,1.75,0.0379515,0.00919,-0.0126,5.91608
0,-1,2,0.0391606,0.0091,-0.0133,5.9336
0,-1,2.5,0.0405812,0.00885,-0.0141,5.9576
0,-1,3,0.042299,0.00862,-0.0145,5.97766
0,-1,3.5,0.0439143,0.00841,-0.0148,5.98799
0,-1,4,0.0446843,0.00823,-0.015,5.99592
0,-0.5,0.2,0.0684692,0.01572,-0.0095,5.47253
0,-0.5,0.3,0.0725885,0.01401,-0.0098,5.56816
0,-0.5,0.4,0.0754815,0.01297,-0.01,5.64845
0,-0.5,0.5,0.0776932,0.01224,-0.0102,5.70692
0,-0.5,0.6,0.0794678,0.01169,-0.0104,5.75848
0,-0.5,0.7,0.0806652,0.01126,-0.0105,5.79866
0,-0.5,0.8,0.0821136,0.0109,-0.0106,5.82866
0,-0.5,0.9,0.0828655,0.0106,-0.0107,5.86457
0,-0.5,1,0.0841633,0.01034,-0.0108,5.87625
0,-0.5,1.25,0.0864838,0.00982,-0.011,5.91069
0,-0.5,1.5,0.0882389,0.00942,-0.0112,5.93792
0,-0.5,1.75,0.0897605,0.00911,-0.0113,5.95517
0,-0.5,2,0.0911063,0.00885,-0.0114,5.96917
0,-0.5,2.5,0.0927134,0.00844,-0.0116,5.98823
0,-0.5,3,0.0945771,0.00833,-0.0126,6.00187
0,-0.5,3.5,0.0963212,0.00815,-0.01295,6.0024
0,-0.5,4,0.0970846,0.00807,-0.0136,6.0121
0,0,0.2,0.116446,0.01577,-0.0078,5.51931
0,0,0.3,0.121364,0.01405,-0.0082,5.6067
0,0,0.4,0.124938,0.013,-0.0085,5.68243
0,0,0.5,0.127651,0.01227,-0.0088,5.73895
0,0,0.6,0.129871,0.01172,-0.009,5.78933
0,0,0.7,0.131424,0.01129,-0.0092,5.83073
0,0,0.8,0.133132,0.01093,-0.0094,5.86026
0,0,0.9,0.134194,0.01062,-0.0096,5.89548
0,0,1,0.135592,0.01036,-0.0097,5.90678
0,0,1.25,0.138202,0.00984,-0.01,5.93915
0,0,1.5,0.140183,0.00944,-0.0102,5.96391
0,0,1.75,0.141843,0.00913,-0.0104,5.97866
0,0,2,0.1433,0.00887,-0.0105,5.9903
0,0,2.5,0.145059,0.00846,-0.0108,6.00647
0,0,3,0.14702,0.00814,-0.011,6.01538
0,0,3.5,0.148728,0.00789,-0.0111,6.01681
0,0,4,0.149593,0.00777,-0.0116,6.02058
0,0.5,0.2,0.164735,0.01584,-0.006,5.54413
0,0.5,0.3,0.170381,0.01411,-0.0066,5.62353
0,0.5,0.4,0.174594,0.01305,-0.007,5.6941
0,0.5,0.5,0.177792,0.01232,-0.0074,5.74856
0,0.5,0.6,0.180445,0.01176,-0.0077,5.79763
0,0.5,0.7,0.182365,0.01132,-0.0079,5.84032
0,0.5,0.8,0.18433,0.01096,-0.0082,5.86974
0,0.5,0.9,0.185697,0.01066,-0.0084,5.90435
0,0.5,1,0.187195,0.01039,-0.0086,5.91624
0,0.5,1.25,0.190085,0.00987,-0.0089,5.94822
0,0.5,1.5,0.192276,0.00947,-0.0092,5.97193
0,0.5,1.75,0.19406,0.00915,-0.0095,5.98563
0,0.5,2,0.195612,0.00889,-0.0097,5.99612
0,0.5,2.5,0.197508,0.00848,-0.01,6.01156
0,0.5,3,0.199533,0.00816,-0.0102,6.01763
0,0.5,3.5,0.201244,0.00791,-0.0104,6.01731
0,0.5,4,0.20214,0.0077,-0.0106,6.02092
0,1,0.2,0.213147,0.01593,-0.0043,5.54758
0,1,0.3,0.219451,0.01418,-0.0049,5.61904
0,1,0.4,0.224255,0.01312,-0.0054,5.68373
0,1,0.5,0.227918,0.01237,-0.0059,5.73589
0,1,0.6,0.230993,0.01181,-0.0063,5.78347
0,1,0.7,0.233291,0.01137,-0.0066,5.82734
0,1,0.8,0.235513,0.01101,-0.0069,5.85692
0,1,0.9,0.23718,0.0107,-0.0072,5.89099
0,1,1,0.238787,0.01043,-0.0074,5.90435
0,1,1.25,0.241961,0.00991,-0.0079,5.9375
0,1,1.5,0.24436,0.0095,-0.0082,5.96157
0,1,1.75,0.246263,0.00918,-0.0085,5.97566
0,1,2,0.247907,0.00892,-0.0088,5.98622
0,1,2.5,0.249941,0.00851,-0.0092,6.00305
0,1,3,0.252014,0.00819,-0.0095,6.0082
0,1,3.5,0.253721,0.00793,-0.0097,6.00796
0,1,4,0.254653,0.00772,-0.01,6.01266
0,1.5,0.2,0.2615,0.01603,-0.0025,5.53087
0,1.5,0.3,0.268392,0.01427,-0.0032,5.59418
0,1.5,0.4,0.273732,0.01319,-0.0039,5.65223
0,1.5,0.5,0.277839,0.01244,-0.0044,5.7018
0,1.5,0.6,0.281323,0.01188,-0.0049,5.74769
0,1.5,0.7,0.284008,0.01143,-0.0053,5.79248
0,1.5,0.8,0.286489,0.01106,-0.0056,5.82242
0,1.5,0.9,0.288451,0.01075,-0.006,5.85597
0,1.5,1,0.290184,0.01048,-0.0062,5.87156
0,1.5,1.25,0.293657,0.00995,-0.0068,5.90726
0,1.5,1.5,0.296272,0.00955,-0.0072,5.933
0,1.5,1.75,0.298305,0.00922,-0.0076,5.94881
0,1.5,2,0.300046,0.00896,-0.0079,5.96057
0,1.5,2.5,0.302241,0.00854,-0.0084,5.98075
0,1.5,3,0.304361,0.00822,-0.0087,5.98687
0,1.5,3.5,0.306073,0.00796,-0.0091,5.98845
0,1.5,4,0.307054,0.00775,-0.0093,5.99536
0,2,0.2,0.309625,0.01616,-0.0006,5.49564
0,2,0.3,0.317033,0.01437,-0.0015,5.55041
0,2,0.4,0.322848,0.01328,-0.0023,5.60115
0,2,0.5,0.327375,0.01252,-0.0029,5.6478
0,2,0.6,0.331251,0.01195,-0.0034,5.69182
0,2,0.7,0.334329,0.0115,-0.0039,5.73716
0,2,0.8,0.337074,0.01112,-0.0043,5.76756
0,2,0.9,0.339327,0.01081,-0.0047,5.80063
0,2,1,0.341208,0.01054,-0.005,5.81901
0,2,1.25,0.345008,0.01,-0.0057,5.85839
0,2,1.5,0.347859,0.00959,-0.0062,5.88693
0,2,1.75,0.350042,0.00927,-0.0066,5.90562
0,2,2,0.351893,0.009,-0.007,5.91958
0,2,2.5,0.354285,0.00858,-0.0075,5.94479
0,2,3,0.35647,0.00825,-0.008,5.95361
0,2,3.5,0.358209,0.008,-0.0083,5.95851
0,2,4,0.359264,0.00782,-0.0084,5.96859
0,2.5,0.2,0.357369,0.01631,0.0012,5.44391
0,2.5,0.3,0.365215,0.01449,0.0002,5.48961
0,2.5,0.4,0.371439,0.01339,-0.0006,5.5325
0,2.5,0.5,0.37636,0.01262,-0.0013,5.57599
0,2.5,0.6,0.380611,0.01204,-0.0019,5.61801
0,2.5,0.7,0.384087,0.01158,-0.0025,5.66345
0,2.5,0.8,0.387099,0.0112,-0.003,5.69436
0,2.5,0.9,0.389638,0.01088,-0.0034,5.72693
0,2.5,1,0.391693,0.01061,-0.0038,5.74848
0,2.5,1.25,0.395855,0.01006,-0.0045,5.79236
0,2.5,1.5,0.398971,0.00965,-0.0051,5.82458
0,2.5,1.75,0.401333,0.00932,-0.0056,5.84708
0,2.5,2,0.403319,0.00905,-0.006,5.86404
0,2.5,2.5,0.405958,0.00862,-0.0067,5.8956
0,2.5,3,0.408237,0.00831,-0.0071,5.90857
0,2.5,3.5,0.410038,0.00809,-0.0074,5.91803
0,2.5,4,0.411197,0.00789,-0.0076,5.93199
0,3,0.2,0.404598,0.01647,0.0032,5.37796
0,3,0.3,0.412801,0.01462,0.0021,5.41398
0,3,0.4,0.419364,0.0135,0.0011,5.44873
0,3,0.5,0.42465,0.01272,0.0003,5.48889
0,3,0.6,0.429259,0.01213,-0.0004,5.52886
0,3,0.7,0.433129,0.01166,-0.001,5.57393
0,3,0.8,0.436414,0.01128,-0.0016,5.60534
0,3,0.9,0.439234,0.01096,-0.002,5.63738
0,3,1,0.441492,0.01068,-0.0024,5.66227
0,3,1.25,0.446059,0.01013,-0.0033,5.71111
0,3,1.5,0.449475,0.00971,-0.004,5.74763
0,3,1.75,0.452052,0.00938,-0.0046,5.77457
0,3,2,0.454201,0.0091,-0.005,5.79508
0,3,2.5,0.457146,0.0087,-0.0056,5.83385
0,3,3,0.45956,0.00841,-0.0061,5.8521
0,3,3.5,0.461468,0.00818,-0.0063,5.86699
0,3,4,0.462767,0.00801,-0.0065,5.88527
0,3.5,0.2,0.451198,0.01666,0.0052,5.30014
0,3.5,0.3,0.459671,0.01478,0.004,5.32588
0,3.5,0.4,0.466501,0.01364,0.003,5.35251
0,3.5,0.5,0.472123,0.01284,0.0021,5.38936
0,3.5,0.6,0.477072,0.01224,0.0013,5.42734
0,3.5,0.7,0.481333,0.01177,0.0006,5.47158
0,3.5,0.8,0.484893,0.01137,-0.0001,5.50344
0,3.5,0.9,0.487991,0.01105,-0.0006,5.53488
0,3.5,1,0.49048,0.01077,-0.0011,5.56308
0,3.5,1.25,0.495496,0.01021,-0.002,5.617
0,3.5,1.5,0.49925,0.00978,-0.0028,5.6581
0,3.5,1.75,0.502083,0.00944,-0.0035,5.68978
0,3.5,2,0.504428,0.0092,-0.0038,5.71415
0,3.5,2.5,0.507744,0.0088,-0.0045,5.76046
0,3.5,3,0.510343,0.00853,-0.0049,5.78473
0,3.5,3.5,0.512406,0.00829,-0.0052,5.80549
0,3.5,4,0.513885,0.00809,-0.0056,5.82825
0,4,0.2,0.497075,0.01687,0.0072,5.21282
0,4,0.3,0.505726,0.01495,0.006,5.22777
0,4,0.4,0.512755,0.01379,0.0049,5.24668
0,4,0.5,0.518685,0.01298,0.0039,5.28042
0,4,0.6,0.523957,0.01236,0.003,5.31659
0,4,0.7,0.528598,0.01188,0.0022,5.35963
0,4,0.8,0.532439,0.01148,0.0015,5.39187
0,4,0.9,0.535808,0.01115,0.0009,5.42262
0,4,1,0.538557,0.01086,0.0004,5.4539
0,4,1.25,0.544064,0.01029,-0.0007,5.51263
0,4,1.5,0.548197,0.00987,-0.0015,5.55826
0,4,1.75,0.551327,0.00958,-0.002,5.59463
0,4,2,0.553902,0.00931,-0.0025,5.62288
0,4,2.5,0.557655,0.00894,-0.0031,5.67655
0,4,3,0.560493,0.00863,-0.0037,5.7071
0,4,3.5,0.562763,0.00841,-0.0041,5.73376
0,4,4,0.564459,0.00823,-0.0043,5.76084
0,4.5,0.2,0.542158,0.01711,0.0094,5.1182
0,4.5,0.3,0.55089,0.01514,0.0081,5.12205
0,4.5,0.4,0.558053,0.01396,0.0069,5.13405
0,4.5,0.5,0.564265,0.01313,0.0058,5.16511
0,4.5,0.6,0.569847,0.0125,0.0049,5.19981
0,4.5,0.7,0.574857,0.01201,0.004,5.24135
0,4.5,0.8,0.57898,0.0116,0.0033,5.27389
0,4.5,0.9,0.582614,0.01126,0.0026,5.30386
0,4.5,1,0.585649,0.01097,0.002,5.33781
0,4.5,1.25,0.591687,0.01042,0.0009,5.40075
0,4.5,1.5,0.596237,0.01002,0.0001,5.45052
0,4.5,1.75,0.599703,0.0097,-0.0006,5.4912
0,4.5,2,0.602541,0.00946,-0.001,5.52306
0,4.5,2.5,0.606792,0.00906,-0.0018,5.58335
0,4.5,3,0.609923,0.00878,-0.0023,5.62001
0,4.5,3.5,0.61245,0.00853,-0.0028,5.65216
0,4.5,4,0.6144,0.00832,-0.0033,5.68309
0,5,0.2,0.586389,0.01737,0.0117,5.01821
0,5,0.3,0.595107,0.01535,0.0105,5.01095
0,5,0.4,0.602349,0.01414,0.0093,5.01725
0,5,0.5,0.608823,0.01329,0.0081,5.04631
0,5,0.6,0.614702,0.01265,0.007,5.08001
0,5,0.7,0.620068,0.01215,0.006,5.1199
0,5,0.8,0.624476,0.01173,0.0051,5.1527
0,5,0.9,0.628368,0.01139,0.0044,5.18178
0,5,1,0.631708,0.01111,0.0038,5.21782
0,5,1.25,0.638311,0.01057,0.0027,5.28409
0,5,1.5,0.643311,0.01017,0.0018,5.33729
0,5,1.75,0.647149,0.00987,0.0011,5.38158
0,5,2,0.650278,0.0096,0.0005,5.41652
0,5,2.5,0.65508,0.00922,-0.0003,5.48221
0,5,3,0.658556,0.00889,-0.001,5.52433
0,5,3.5,0.661384,0.00866,-0.0015,5.56114
0,5,4,0.663618,0.00848,-0.0018,5.59518
0,5.5,0.2,0.629731,0.01765,0.0144,4.91438
0,5.5,0.3,0.638338,0.01558,0.0133,4.89639
0,5.5,0.4,0.645616,0.01433,0.0121,4.89865
0,5.5,0.5,0.652338,0.01346,0.0108,4.92662
0,5.5,0.6,0.658509,0.0128,0.0096,4.95994
0,5.5,0.7,0.664216,0.01229,0.0085,4.99817
0,5.5,0.8,0.668911,0.01188,0.0076,5.03121
0,5.5,0.9,0.673053,0.01158,0.0069,5.05932
0,5.5,1,0.676714,0.01129,0.0061,5.09677
0,5.5,1.25,0.683906,0.01075,0.0047,5.16522
0,5.5,1.5,0.689381,0.01034,0.0037,5.22089
0,5.5,1.75,0.693618,0.01001,0.0028,5.26779
0,5.5,2,0.697062,0.00977,0.0023,5.30505
0,5.5,2.5,0.702455,0.00935,0.0012,5.37445
0,5.5,3,0.706319,0.00906,0.0006,5.42098
0,5.5,3.5,0.709485,0.00881,0,5.46124
0,5.5,4,0.712026,0.00861,-0.0005,5.49739
0,6,0.2,0.672153,0.01796,0.0171,4.80778
0,6,0.3,0.68056,0.01584,0.016,4.77991
0,6,0.4,0.687847,0.01455,0.0148,4.78013
0,6,0.5,0.694812,0.01366,0.0136,4.80816
0,6,0.6,0.701275,0.01298,0.0124,4.84185
0,6,0.7,0.707309,0.01249,0.0115,4.8786
0,6,0.8,0.712294,0.01208,0.0106,4.91192
0,6,0.9,0.716676,0.01174,0.0097,4.939
0,6,1,0.720667,0.01146,0.0089,4.97709
0,6,1.25,0.728462,0.01091,0.0073,5.04642
0,6,1.5,0.734429,0.0105,0.006,5.10336
0,6,1.75,0.739082,0.0102,0.0051,5.15167
0,6,2,0.742859,0.00992,0.0041,5.19028
0,6,2.5,0.748866,0.00954,0.0032,5.26135
0,6,3,0.75315,0.00921,0.0022,5.31086
0,6,3.5,0.756677,0.00897,0.0016,5.35307
0,6,4,0.759538,0.00878,0.0011,5.39014
0,6.5,0.2,0.713636,0.01832,0.0198,4.69891
0,6.5,0.3,0.721761,0.01615,0.0187,4.66253
0,6.5,0.4,0.729049,0.01483,0.0175,4.66308
0,6.5,0.5,0.736264,0.01391,0.0163,4.69248
0,6.5,0.6,0.743026,0.01327,0.0154,4.7274
0,6.5,0.7,0.749375,0.01271,0.0143,4.76303
0,6.5,0.8,0.754652,0.01229,0.0134,4.79673
0,6.5,0.9,0.759266,0.01197,0.0127,4.82276
0,6.5,1,0.76359,0.01166,0.0118,4.86071
0,6.5,1.25,0.771988,0.0111,0.0102,4.92954
0,6.5,1.5,0.778453,0.01068,0.0089,4.98643
0,6.5,1.75,0.783529,0.01034,0.0078,5.03477
0,6.5,2,0.787644,0.01011,0.007,5.07363
0,6.5,2.5,0.794271,0.00967,0.0053,5.14408
0,6.5,3,0.798994,0.00939,0.0043,5.19485
0,6.5,3.5,0.802891,0.00913,0.0034,5.23728
0,6.5,4,0.806075,0.00892,0.0027,5.27394
0,7,0.2,0.754158,0.01875,0.0224,4.58765
0,7,0.3,0.761935,0.01653,0.0212,4.54475
0,7,0.4,0.769239,0.01518,0.0201,4.5482
0,7,0.5,0.776722,0.01429,0.0193,4.58044
0,7,0.6,0.783797,0.01355,0.018,4.61753
0,7,0.7,0.790454,0.01302,0.0171,4.65257
0,7,0.8,0.796028,0.01258,0.0162,4.68684
0,7,0.9,0.800865,0.01221,0.0153,4.71186
0,7,1,0.805516,0.01191,0.0146,4.7489
0,7,1.25,0.814508,0.01131,0.013,4.81585
0,7,1.5,0.821464,0.01087,0.0118,4.8713
0,7,1.75,0.826957,0.01054,0.0108,4.91824
0,7,2,0.831408,0.01025,0.0097,4.95617
0,7,2.5,0.838638,0.00985,0.0084,5.02359
0,7,3,0.843802,0.00952,0.007,5.07373
0,7,3.5,0.848064,0.00929,0.0061,5.11452
0,7,4,0.851562,0.0091,0.0053,5.14939
0,7.5,0.2,0.793696,0.01925,0.0248,4.47324
0,7.5,0.3,0.80108,0.01697,0.0237,4.42642
0,7.5,0.4,0.808436,0.01562,0.023,4.43549
0,7.5,0.5,0.816219,0.01462,0.0219,4.47212
0,7.5,0.6,0.823631,0.01394,0.021,4.51237
0,7.5,0.7,0.830593,0.01334,0.0198,4.54749
0,7.5,0.8,0.836469,0.0129,0.0189,4.58259
0,7.5,0.9,0.841521,0.01256,0.0182,4.60673
0,7.5,1,0.846489,0.01221,0.0173,4.64217
0,7.5,1.25,0.856052,0.01159,0.0157,4.706
0,7.5,1.5,0.863481,0.01113,0.0144,4.75866
0,7.5,1.75,0.869372,0.01076,0.0133,4.80277
0,7.5,2,0.874146,0.01049,0.0126,4.8386
0,7.5,2.5,0.881942,0.01002,0.0111,4.9006
0,7.5,3,0.887534,0.00973,0.0101,4.94813
0,7.5,3.5,0.892138,0.00945,0.009,4.98544
0,7.5,4,0.895927,0.00924,0.0081,5.01714
0,8,0.2,0.832218,0.01982,0.0271,4.35429
0,8,0.3,0.839187,0.01747,0.0262,4.30676
0,8,0.4,0.846657,0.01602,0.0257,4.32421
0,8,0.5,0.854784,0.01507,0.025,4.36677
0,8,0.6,0.862565,0.01428,0.0236,4.41116
0,8,0.7,0.869837,0.01373,0.0227,4.44719
0,8,0.8,0.876024,0.01326,0.0217,4.48344
0,8,0.9,0.881283,0.01285,0.0207,4.50691
0,8,1,0.886551,0.01253,0.02,4.54019
0,8,1.25,0.896654,0.01189,0.0184,4.59986
0,8,1.5,0.904526,0.01141,0.0171,4.6485
0,8,1.75,0.910784,0.01106,0.0162,4.68849
0,8,2,0.915858,0.01074,0.0152,4.72112
0,8,2.5,0.924163,0.01031,0.0139,4.77549
0,8,3,0.930152,0.00993,0.0126,4.81849
0,8,3.5,0.93506,0.00967,0.0118,4.8506
0,8,4,0.939107,0.00946,0.0111,4.87785
0,8.5,0.2,0.869674,0.02045,0.0292,4.2288
0,8.5,0.3,0.876239,0.01803,0.0292,4.18436
0,8.5,0.4,0.883908,0.01654,0.0288,4.21284
0,8.5,0.5,0.892437,0.01547,0.0275,4.26279
0,8.5,0.6,0.900627,0.01475,0.0267,4.31224
0,8.5,0.7,0.908221,0.0141,0.0254,4.35009
0,8.5,0.8,0.914731,0.01362,0.0244,4.3879
0,8.5,0.9,0.920192,0.01325,0.0236,4.41101
0,8.5,1,0.92574,0.01289,0.0227,4.44176
0,8.5,1.25,0.936343,0.01223,0.0211,4.49653
0,8.5,1.5,0.944618,0.01174,0.0198,4.54016
0,8.5,1.75,0.951203,0.01134,0.0187,4.57494
0,8.5,2,0.956544,0.01106,0.018,4.60344
0,8.5,2.5,0.965284,0.01055,0.0164,4.6483
0,8.5,3,0.971621,0.01023,0.0155,4.68502
0,8.5,3.5,0.976781,0.00993,0.0145,4.71044
0,8.5,4,0.981043,0.00969,0.0137,4.73218
0,9,0.2,0.905998,0.02117,0.031,4.0942
0,9,0.3,0.912204,0.01857,0.0321,4.05721
0,9,0.4,0.920178,0.01703,0.0315,4.09911
0,9,0.5,0.929181,0.01602,0.0307,4.15774
0,9,0.6,0.937827,0.01516,0.0293,4.21308
0,9,0.7,0.945763,0.01456,0.0283,4.2537
0,9,0.8,0.952611,0.01405,0.0273,4.29354
0,9,0.9,0.958274,0.01361,0.0263,4.31671
0,9,1,0.964079,0.01327,0.0255,4.34474
0,9,1.25,0.975136,0.01258,0.0238,4.39428
0,9,1.5,0.983768,0.01208,0.0225,4.43223
0,9,1.75,0.990631,0.0117,0.0216,4.46102
0,9,2,0.9962,0.01136,0.0205,4.48468
0,9,2.5,1.00528,0.0109,0.0193,4.51865
0,9,3,1.01191,0.0105,0.0181,4.54767
0,9,3.5,1.01726,0.01026,0.0174,4.56528
0,9,4,1.02168,0.01001,0.0166,4.5807
0,9.5,0.2,0.941096,0.02191,0.034,3.9475
0,9.5,0.3,0.94703,0.01923,0.0352,3.92277
0,9.5,0.4,0.955436,0.01765,0.0346,3.98011
0,9.5,0.5,0.964991,0.0165,0.0333,4.04843
0,9.5,0.6,0.974148,0.01571,0.0324,4.11032
0,9.5,0.7,0.982454,0.01502,0.0311,4.15466
0,9.5,0.8,0.989661,0.0145,0.0301,4.19702
0,9.5,0.9,0.995529,0.0141,0.0293,4.22077
0,9.5,1,1.00157,0.0137,0.0284,4.24617
0,9.5,1.25,1.01303,0.01299,0.0267,4.29058
0,9.5,1.5,1.02197,0.01246,0.0254,4.32257
0,9.5,1.75,1.02906,0.01203,0.0242,4.34499
0,9.5,2,1.03481,0.01174,0.0235,4.36343
0,9.5,2.5,1.04414,0.01122,0.022,4.38574
0,9.5,3,1.05098,0.01088,0.0211,4.40608
0,9.5,3.5,1.05645,0.01057,0.0202,4.41524
0,9.5,4,1.06098,0.01037,0.0197,4.42388
0,10,0.2,0.97485,0.02267,0.0372,3.78537
0,10,0.3,0.980639,0.01991,0.0381,3.77805
0,10,0.4,0.989619,0.01826,0.0374,3.85233
0,10,0.5,0.999277,0.017135,0.0363,3.92474
0,10,0.6,1.00954,0.01623,0.0351,3.99987
0,10,0.7,1.01826,0.01557,0.0341,4.0488
0,10,0.8,1.02584,0.01502,0.033,4.09419
0,10,0.9,1.03192,0.01454,0.032,4.11914
0,10,1,1.03817,0.01417,0.0313,4.14224
0,10,1.25,1.05001,0.01342,0.0295,4.18215
0,10,1.5,1.0592,0.01288,0.0283,4.20838
0,10,1.75,1.06645,0.01246,0.0272,4.22452
0,10,2,1.07234,0.01212,0.0263,4.23769
0,10,2.5,1.08182,0.01162,0.025,4.24833
0,10,3,1.0888,0.01123,0.024,4.25955
0,10,3.5,1.0943,0.01095,0.0233,4.26019
0,10,4,1.09888,0.0107,0.0225,4.26204
0,10.5,0.2,1.00711,0.02355,0.0403,3.60431
0,10.5,0.3,1.01293,0.02073,0.0412,3.61976
0,10.5,0.4,1.02263,0.01903,0.0406,3.71184
0,10.5,0.5,1.03356,0.01777,0.0393,3.80106
0,10.5,0.6,1.04392,0.01691,0.0383,3.87708
0,10.5,0.7,1.05309,0.01614,0.037,3.93134
0,10.5,0.8,1.06109,0.01557,0.0359,3.98023
0,10.5,0.9,1.06687,0.01512,0.03505,3.99925
0,10.5,1,1.07383,0.01469,0.0342,4.02849
0,10.5,1.25,1.086,0.01394,0.0327,4.06504
0,10.5,1.5,1.0954,0.01335,0.0312,4.0862
0,10.5,1.75,1.10277,0.01293,0.0303,4.09666
0,10.5,2,1.10875,0.01257,0.0294,4.10496
0,10.5,2.5,1.11827,0.01204,0.0281,4.10475
0,10.5,3,1.12531,0.01164,0.0271,4.10707
0,10.5,3.5,1.13079,0.01138,0.0265,4.09977
0,10.5,4,1.13535,0.01112,0.0257,4.09527
0,11,0.2,1.03769,0.02449,0.0435,3.40083
0,11,0.3,1.04377,0.02157,0.0442,3.44446
0,11,0.4,1.05435,0.0198,0.0434,3.55445
0,11,0.5,1.06542,0.01858,0.0423,3.64289
0,11,0.6,1.07716,0.01756,0.0411,3.7369
0,11,0.7,1.08682,0.01685,0.0401,3.79702
0,11,0.8,1.09526,0.01622,0.039,3.84982
0,11,0.9,1.10182,0.0157,0.0381,3.87936
0,11,1,1.10844,0.01531,0.0374,3.89991
0,11,1.25,1.12092,0.01446,0.0356,3.93477
0,11,1.5,1.13048,0.01391,0.0345,3.9521
0,11,1.75,1.13792,0.01341,0.0333,3.95802
0,11,2,1.14396,0.01307,0.0326,3.96226
0,11,2.5,1.15343,0.01252,0.0312,3.95291
0,11,3,1.16046,0.01215,0.0305,3.94726
0,11,3.5,1.16584,0.01179,0.0295,3.9333
0,11,4,1.17034,0.01156,0.0289,3.92341
0,11.5,0.2,1.06639,0.02558,0.0467,3.17169
0,11.5,0.3,1.07299,0.02261,0.0473,3.24874
0,11.5,0.4,1.08461,0.02078,0.0466,3.37592
0,11.5,0.5,1.09727,0.01939,0.0453,3.48472
0,11.5,0.6,1.10908,0.01846,0.0444,3.57414
0,11.5,0.7,1.11929,0.01758,0.043,3.64039
0,11.5,0.8,1.12821,0.01696,0.0421,3.69739
0,11.5,0.9,1.13504,0.01644,0.0413,3.73039
0,11.5,1,1.14184,0.01595,0.0404,3.75116
0,11.5,1.25,1.15462,0.01514,0.0389,3.78648
0,11.5,1.5,1.16433,0.01447,0.0375,3.80172
0,11.5,1.75,1.17181,0.01404,0.0367,3.80478
0,11.5,2,1.17787,0.01363,0.0358,3.80626
0,11.5,2.5,1.18723,0.01307,0.0346,3.79038
0,11.5,3,1.19417,0.01259,0.0335,3.77843
0,11.5,3.5,1.19941,0.0123,0.0328,3.75977
0,11.5,4,1.20381,0.01198,0.0319,3.74599
0,12,0.2,1.09296,0.02681,0.0497,2.91408
0,12,0.3,1.1004,0.0237,0.0501,3.02943
0,12,0.4,1.1132,0.02178,0.0493,3.17223
0,12,0.5,1.12685,0.02046,0.0485,3.28884
